     1   2.0500   1.1542   0.161E-02  0.9108   0.932E+05   0.312E+04
     1   2.6500   0.5358   0.684E-02  0.9315   0.185E+06   0.627E+04
     1   2.3500   0.7844   0.364E-02  0.9262   0.157E+06   0.484E+04
     1   1.9500   1.1706   0.154E-02  0.9147   0.882E+05   0.278E+04
     1   2.5500   0.5442   0.690E-02  0.9359   0.186E+06   0.597E+04
     1   2.2500   0.7960   0.358E-02  0.9302   0.159E+06   0.502E+04
     1   1.8500   1.1906   0.146E-02  0.9184   0.923E+05   0.287E+04
     1   2.4500   0.5525   0.693E-02  0.9400   0.190E+06   0.644E+04
     1   2.1500   0.8077   0.351E-02  0.9340   0.148E+06   0.464E+04
     1   1.7500   1.2035   0.137E-02  0.9219   0.102E+06   0.326E+04
     1   2.3500   0.5608   0.694E-02  0.9439   0.204E+06   0.650E+04
     1   1.6500   1.2164   0.126E-02  0.9253   0.118E+06   0.379E+04
     1   2.0500   0.8193   0.342E-02  0.9376   0.135E+06   0.433E+04
     1   2.2500   0.5691   0.691E-02  0.9475   0.208E+06   0.695E+04
     1   1.5500   1.2357   0.115E-02  0.9284   0.134E+06   0.435E+04
     1   1.9500   0.8309   0.331E-02  0.9410   0.127E+06   0.401E+04
     1   2.1500   0.5775   0.685E-02  0.9509   0.200E+06   0.631E+04
     1   1.4500   1.2550   0.102E-02  0.9313   0.140E+06   0.458E+04
     1   1.8500   0.8451   0.317E-02  0.9442   0.138E+06   0.449E+04
     1   2.0500   0.5858   0.676E-02  0.9542   0.181E+06   0.616E+04
     1   1.7500   0.8542   0.301E-02  0.9472   0.158E+06   0.516E+04
     1   1.9500   0.5941   0.662E-02  0.9572   0.171E+06   0.580E+04
     1   1.6500   0.8634   0.281E-02  0.9500   0.192E+06   0.644E+04
     1   1.8500   0.6043   0.642E-02  0.9600   0.191E+06   0.615E+04
     1   1.5500   0.8771   0.258E-02  0.9526   0.232E+06   0.791E+04
     1   1.7500   0.6108   0.615E-02  0.9626   0.220E+06   0.717E+04
     1   1.4500   0.8908   0.231E-02  0.9550   0.261E+06   0.862E+04
     1   1.6500   0.6173   0.582E-02  0.9650   0.282E+06   0.940E+04
     1   1.5500   0.6271   0.540E-02  0.9672   0.366E+06   0.124E+05
     1   1.4500   0.6369   0.489E-02  0.9692   0.431E+06   0.138E+05
     1   5.6000   0.5682   0.359E-02  0.7761   0.126E+06   0.423E+04
     1   5.4000   0.5835   0.370E-02  0.7915   0.121E+06   0.409E+04
     1   5.2000   0.6018   0.381E-02  0.8068   0.120E+06   0.405E+04
     1   5.0000   0.6233   0.394E-02  0.8219   0.122E+06   0.400E+04
     1   4.8000   0.6446   0.408E-02  0.8361   0.123E+06   0.403E+04
     1   4.6000   0.6646   0.421E-02  0.8493   0.123E+06   0.395E+04
     1   4.4000   0.6865   0.434E-02  0.8619   0.121E+06   0.393E+04
     1   4.2000   0.7045   0.447E-02  0.8734   0.123E+06   0.394E+04
